jobType,workAreaCode,workYear,degree,industryType1,companyType,companySizeCode,jobSalaryMax,jobSalaryMin,term,jobSalaryMaxLevel,jobSalaryMinLevel
0,10800,0.0,5,39.0,5,5.0,12000.0,8000.0,0,2,2
0,10800,3.0,4,2.0,1,2.0,9000.0,7000.0,0,2,1
0,11100,0.0,4,14.0,1,1.0,9000.0,7000.0,0,2,1
16,10000,5.0,4,1.0,1,4.0,12000.0,6500.0,0,2,1
16,10600,4.0,4,29.0,1,2.0,7500.0,6500.0,0,1,1
0,10500,3.0,5,4.0,1,1.0,10000.0,8000.0,0,2,2
0,10000,5.0,4,2.0,1,2.0,15000.0,7500.0,0,2,1
0,10500,3.0,2,59.0,1,3.0,16000.0,8000.0,0,2,2
0,10000,4.0,4,1.0,6,5.0,10000.0,6500.0,0,2,1
0,10200,0.0,4,2.0,1,2.0,15000.0,8000.0,0,2,2
0,10500,0.0,5,1.0,1,4.0,16000.0,8000.0,0,2,2
0,10600,5.0,4,19.0,8,2.0,10000.0,8000.0,0,2,2
0,10500,5.0,5,24.0,9,3.0,10000.0,7000.0,0,2,1
0,10800,0.0,5,3.0,1,5.0,10000.0,8000.0,0,2,2
0,10000,5.0,4,47.0,1,2.0,12000.0,8000.0,0,2,2
0,10500,6.0,4,58.0,1,7.0,10000.0,7000.0,0,2,1
0,10500,5.0,0,11.0,1,3.0,12000.0,8000.0,0,2,2
0,11400,0.0,0,1.0,1,4.0,15000.0,8000.0,0,2,2
0,11000,5.0,4,2.0,3,3.0,11000.0,8000.0,0,2,2
0,10500,4.0,5,9.0,2,5.0,10000.0,8000.0,0,2,2
0,11600,0.0,4,1.0,2,4.0,12000.0,8000.0,0,2,2
0,10500,5.0,5,14.0,1,3.0,15000.0,8000.0,0,2,2
0,10800,3.0,5,7.0,5,7.0,10000.0,8000.0,0,2,2
0,10000,5.0,4,14.0,2,1.0,10000.0,8000.0,0,2,2
0,70306,5.0,4,8.0,1,5.0,10000.0,8000.0,0,2,2
0,11200,4.0,2,55.0,1,1.0,10000.0,8000.0,0,2,2
0,10500,0.0,1,9.0,1,4.0,9000.0,8000.0,0,2,2
0,11400,8.0,5,61.0,1,1.0,15000.0,8000.0,0,2,2
0,10100,4.0,4,1.0,1,1.0,12000.0,7000.0,0,2,1
0,11200,3.0,5,23.0,1,2.0,12000.0,10000.0,0,2,2
0,10800,5.0,5,2.0,2,4.0,11000.0,9000.0,0,2,2
0,10500,3.0,5,47.0,6,5.0,13000.0,9000.0,0,2,2
0,10000,0.0,5,3.0,5,4.0,11000.0,9000.0,0,2,2
0,11200,4.0,4,5.0,1,5.0,15000.0,10000.0,0,2,2
0,11400,0.0,6,8.0,1,5.0,15000.0,10000.0,0,2,2
0,11400,0.0,5,7.0,5,7.0,11000.0,9000.0,0,2,2
0,11000,5.0,4,52.0,1,2.0,15000.0,10000.0,0,2,2
0,10500,0.0,5,21.0,1,1.0,15000.0,10000.0,0,2,2
0,10600,3.0,4,37.0,6,5.0,15000.0,10000.0,0,2,2
16,10800,0.0,5,18.0,1,2.0,15000.0,10000.0,0,2,2
16,10800,0.0,5,23.0,1,4.0,15000.0,10000.0,0,2,2
16,10000,8.0,5,9.0,1,2.0,16000.0,10000.0,0,2,2
16,10500,3.0,4,1.0,1,4.0,15000.0,10000.0,0,2,2
16,10000,4.0,5,32.0,1,4.0,13000.0,9000.0,0,2,2
16,11400,3.0,5,35.0,2,1.0,16000.0,10000.0,0,2,2
16,10000,5.0,5,23.0,1,4.0,15000.0,10000.0,0,2,2
0,10100,3.0,5,1.0,1,3.0,15000.0,10000.0,0,2,2
0,10000,3.0,5,1.0,1,1.0,13000.0,10000.0,0,2,2
0,11100,5.0,5,50.0,1,1.0,15000.0,10000.0,0,2,2
0,10500,0.0,0,6.0,2,2.0,15000.0,10000.0,0,2,2
0,10800,5.0,5,37.0,3,2.0,15000.0,10000.0,0,2,2
0,10500,6.0,4,14.0,1,3.0,18000.0,10000.0,0,2,2
0,10500,4.0,4,35.0,1,2.0,18000.0,9000.0,0,2,2
0,10000,4.0,5,8.0,2,2.0,18000.0,10000.0,0,2,2
0,10800,5.0,6,19.0,8,2.0,15000.0,10000.0,0,2,2
0,10500,3.0,5,49.0,1,1.0,15000.0,10000.0,0,2,2
0,10700,3.0,5,1.0,1,1.0,15000.0,10000.0,0,2,2
0,10000,0.0,4,8.0,2,5.0,15000.0,10000.0,0,2,2
0,10800,6.0,5,4.0,1,1.0,15000.0,10000.0,0,2,2
0,11300,4.0,4,35.0,1,4.0,20000.0,10000.0,0,3,2
0,10800,6.0,5,1.0,1,2.0,12000.0,9000.0,0,2,2
16,11300,4.0,5,35.0,4,4.0,15000.0,10000.0,0,2,2
0,10800,6.0,4,41.0,1,4.0,18000.0,9000.0,0,2,2
0,10800,5.0,5,2.0,1,2.0,15000.0,10000.0,0,2,2
0,11400,4.0,5,7.0,1,2.0,13000.0,10000.0,0,2,2
0,10000,5.0,3,22.0,1,5.0,14000.0,11000.0,0,2,2
0,10700,0.0,0,49.0,1,2.0,17000.0,13000.0,0,2,2
16,10800,3.0,4,52.0,6,6.0,15000.0,12000.0,0,2,2
16,999999,0.0,5,21.0,1,2.0,15000.0,12000.0,0,2,2
16,999999,0.0,5,21.0,1,2.0,15000.0,12000.0,0,2,2
16,10500,3.0,5,28.0,5,4.0,14000.0,11000.0,0,2,2
16,999999,0.0,5,21.0,1,2.0,15000.0,13000.0,0,2,2
16,10000,5.0,4,60.0,3,4.0,15000.0,11000.0,0,2,2
16,10800,0.0,4,21.0,1,2.0,15000.0,12000.0,0,2,2
0,10500,5.0,4,35.0,1,1.0,12000.0,11000.0,0,2,2
16,10500,6.0,5,8.0,1,2.0,15000.0,12000.0,0,2,2
0,10100,3.0,5,8.0,1,2.0,24000.0,12000.0,0,3,2
0,150201,5.0,5,1.0,1,1.0,18000.0,12000.0,0,2,2
0,10000,0.0,0,43.0,6,7.0,20000.0,10000.0,0,3,2
0,11300,0.0,0,33.0,1,2.0,16000.0,8000.0,0,2,2
0,11100,4.0,0,33.0,1,2.0,17000.0,9000.0,0,2,2
0,10000,5.0,5,2.0,5,1.0,25000.0,15000.0,0,3,2
16,10500,6.0,5,26.0,5,5.0,25000.0,15000.0,0,3,2
0,10200,6.0,5,14.0,6,6.0,25000.0,18000.0,0,3,2
0,10800,6.0,4,35.0,1,3.0,20000.0,12000.0,0,3,2
16,40300,3.0,5,2.0,3,2.0,25000.0,15000.0,0,3,2
0,10000,6.0,4,33.0,2,7.0,25000.0,17000.0,0,3,2
0,10000,6.0,5,47.0,5,5.0,26000.0,15000.0,0,3,2
0,10500,0.0,4,46.0,2,6.0,20000.0,10000.0,0,3,2
0,10500,0.0,6,46.0,2,6.0,20000.0,10000.0,0,3,2
16,999999,0.0,5,31.0,1,4.0,20000.0,10000.0,0,3,2
16,11200,5.0,0,32.0,1,4.0,15000.0,10000.0,0,2,2
16,11400,0.0,6,2.0,5,3.0,25000.0,15000.0,0,3,2
16,10500,6.0,5,14.0,2,3.0,20000.0,15000.0,0,3,2
0,90204,5.0,5,9.0,6,4.0,15000.0,10000.0,0,2,2
0,10000,5.0,5,8.0,1,1.0,25000.0,13000.0,0,3,2
0,21100,4.0,4,22.0,2,7.0,15000.0,10000.0,0,2,2
0,10000,0.0,2,51.0,3,4.0,15000.0,10000.0,0,2,2
0,21000,5.0,5,35.0,1,1.0,25000.0,18000.0,0,3,2
0,10000,6.0,4,1.0,1,5.0,25000.0,15000.0,0,3,2
0,10000,6.0,0,32.0,6,7.0,25000.0,15000.0,0,3,2
0,10000,5.0,5,32.0,1,7.0,16000.0,12000.0,0,2,2
0,10800,6.0,5,1.0,6,7.0,25000.0,15000.0,0,3,2
0,11400,6.0,5,2.0,4,3.0,17000.0,12000.0,0,2,2
0,10000,4.0,5,32.0,1,7.0,20000.0,10000.0,0,3,2
0,10000,5.0,0,32.0,6,7.0,25000.0,20000.0,0,3,3
0,10500,5.0,5,4.0,5,3.0,25000.0,15000.0,0,3,2
0,180202,0.0,5,58.0,10,2.0,25000.0,15000.0,0,3,2
0,10000,6.0,4,8.0,5,2.0,15000.0,10000.0,0,2,2
0,10800,5.0,5,38.0,1,5.0,18000.0,12000.0,0,2,2
0,70600,6.0,5,2.0,1,5.0,20000.0,13000.0,0,3,2
0,11400,3.0,4,52.0,5,5.0,20000.0,10000.0,0,3,2
0,10000,3.0,2,60.0,2,5.0,20000.0,15000.0,0,3,2
0,10000,5.0,5,36.0,2,7.0,25000.0,15000.0,0,3,2
0,999999,4.0,5,8.0,3,2.0,20000.0,10000.0,0,3,2
0,10000,5.0,5,2.0,5,6.0,25000.0,15000.0,0,3,2
0,10000,5.0,4,8.0,4,5.0,25000.0,15000.0,0,3,2
0,999999,0.0,4,8.0,1,7.0,15000.0,10000.0,0,2,2
0,10000,5.0,5,37.0,4,3.0,15000.0,9000.0,0,2,2
0,11400,5.0,5,33.0,2,5.0,20000.0,15000.0,0,3,2
0,10000,4.0,5,8.0,4,3.0,18000.0,10000.0,0,2,2
0,50000,3.0,5,22.0,2,5.0,20000.0,12000.0,0,3,2
0,11300,6.0,5,35.0,4,4.0,25000.0,18000.0,0,3,2
0,10200,4.0,3,6.0,2,4.0,20000.0,10000.0,0,3,2
0,10800,3.0,6,1.0,1,3.0,28000.0,18000.0,0,3,2
0,11400,5.0,5,4.0,1,1.0,15000.0,10000.0,0,2,2
0,10600,4.0,5,47.0,6,5.0,18000.0,13000.0,0,2,2
0,10000,5.0,0,32.0,6,7.0,35000.0,20000.0,0,3,3
0,10500,6.0,4,5.0,6,5.0,15000.0,10000.0,0,2,2
0,101300,0.0,5,23.0,1,4.0,17000.0,12000.0,0,2,2
0,10500,5.0,5,4.0,5,3.0,25000.0,15000.0,0,3,2
0,10000,5.0,0,32.0,6,7.0,25000.0,15000.0,0,3,2
0,11300,0.0,0,33.0,1,2.0,20000.0,10000.0,0,3,2
0,10500,0.0,4,26.0,3,3.0,15000.0,10000.0,0,2,2
0,10800,5.0,6,55.0,5,7.0,15000.0,10000.0,0,2,2
0,10000,0.0,5,26.0,1,7.0,25000.0,12500.0,0,3,2
0,60300,6.0,5,65.0,1,3.0,20000.0,10000.0,0,3,2
0,10000,0.0,5,47.0,1,6.0,28000.0,15000.0,0,3,2
0,10000,5.0,0,32.0,6,7.0,35000.0,25000.0,0,3,3
0,10800,5.0,5,3.0,2,4.0,20000.0,15000.0,0,3,2
0,10500,0.0,4,12.0,1,4.0,20000.0,10000.0,0,3,2
0,10800,3.0,5,2.0,8,1.0,24000.0,12000.0,0,3,2
0,10000,6.0,4,6.0,2,5.0,20000.0,15000.0,0,3,2
0,10800,4.0,4,47.0,1,1.0,20000.0,10000.0,0,3,2
0,10500,3.0,6,18.0,1,5.0,20000.0,10000.0,0,3,2
0,10100,4.0,5,9.0,3,4.0,20000.0,10000.0,0,3,2
0,10500,5.0,5,2.0,1,4.0,25000.0,15000.0,0,3,2
0,10800,5.0,4,4.0,1,2.0,25000.0,20000.0,0,3,3
0,10000,5.0,5,31.0,1,5.0,30000.0,15000.0,0,3,2
0,10000,5.0,5,1.0,5,7.0,35000.0,20000.0,0,3,3
0,10000,5.0,5,47.0,3,2.0,20000.0,10000.0,0,3,2
0,10700,5.0,5,35.0,2,5.0,20000.0,10000.0,0,3,2
0,10500,5.0,5,3.0,1,7.0,30000.0,15000.0,0,3,2
0,10700,5.0,5,35.0,2,5.0,20000.0,10000.0,0,3,2
0,10500,8.0,5,2.0,2,2.0,20000.0,12000.0,0,3,2
0,10600,0.0,4,43.0,1,4.0,20000.0,10000.0,0,3,2
0,11400,5.0,5,47.0,4,3.0,30000.0,15000.0,0,3,2
0,10000,3.0,5,2.0,1,3.0,30000.0,15000.0,0,3,2
0,10000,6.0,4,2.0,1,3.0,20000.0,15000.0,0,3,2
0,10000,6.0,4,47.0,2,2.0,20000.0,13000.0,0,3,2
0,10000,5.0,5,35.0,6,4.0,20000.0,10000.0,0,3,2
0,11400,5.0,5,2.0,1,3.0,20000.0,10000.0,0,3,2
0,30833,3.0,5,1.0,1,7.0,20000.0,10000.0,0,3,2
0,10500,6.0,5,32.0,6,7.0,35000.0,25000.0,0,3,3
0,10500,6.0,5,7.0,1,3.0,35000.0,25000.0,0,3,3
0,10000,0.0,5,3.0,1,2.0,30000.0,15000.0,1,3,2
0,10000,6.0,5,47.0,1,2.0,25000.0,15000.0,0,3,2
0,10000,5.0,5,2.0,3,3.0,20000.0,15000.0,0,3,2
0,11400,5.0,5,47.0,1,2.0,24000.0,15000.0,0,3,2
0,10000,5.0,5,47.0,1,2.0,25000.0,15000.0,0,3,2
0,11200,6.0,5,39.0,2,5.0,20000.0,10000.0,0,3,2
0,11400,8.0,5,2.0,1,2.0,25000.0,18000.0,0,3,2
0,10000,6.0,2,6.0,1,4.0,25000.0,15000.0,0,3,2
0,10000,5.0,5,32.0,3,4.0,25000.0,18000.0,0,3,2
0,10500,6.0,5,26.0,5,1.0,20000.0,10000.0,0,3,2
0,11300,6.0,5,47.0,4,3.0,30000.0,18000.0,0,3,2
0,10500,3.0,6,18.0,1,5.0,30000.0,15000.0,0,3,2
0,11400,7.0,6,23.0,1,3.0,30000.0,20000.0,0,3,3
0,10500,3.0,5,18.0,1,5.0,35000.0,30000.0,0,3,3
0,10000,5.0,5,9.0,1,2.0,30000.0,23000.0,0,3,3
0,11400,6.0,5,2.0,1,4.0,30000.0,20000.0,0,3,3
0,10500,4.0,6,7.0,1,1.0,30000.0,20000.0,0,3,3
0,10600,0.0,4,43.0,5,4.0,30000.0,15000.0,0,3,2
0,10000,6.0,5,8.0,6,5.0,30000.0,15000.0,0,3,2
0,11400,4.0,5,36.0,1,7.0,30000.0,15000.0,0,3,2
0,10500,0.0,5,33.0,5,7.0,35000.0,25000.0,0,3,3
0,10800,3.0,6,47.0,6,5.0,30000.0,20000.0,0,3,3
0,10500,0.0,5,33.0,5,7.0,35000.0,25000.0,0,3,3
0,10100,3.0,5,2.0,1,1.0,30000.0,15000.0,0,3,2
0,10500,0.0,5,33.0,5,7.0,35000.0,25000.0,0,3,3
0,10000,6.0,6,1.0,1,4.0,35000.0,30000.0,0,3,3
0,10000,5.0,5,2.0,1,1.0,30000.0,15000.0,0,3,2
0,10000,5.0,6,1.0,5,5.0,35000.0,20000.0,0,3,3
0,10000,4.0,5,2.0,1,1.0,30000.0,15000.0,0,3,2
0,10000,5.0,6,1.0,5,5.0,35000.0,20000.0,0,3,3
0,10000,6.0,6,1.0,5,5.0,35000.0,20000.0,0,3,3
0,21100,5.0,5,2.0,1,3.0,30000.0,15000.0,0,3,2
0,10000,4.0,4,7.0,1,1.0,35000.0,18000.0,0,3,2
0,10000,4.0,6,1.0,5,5.0,35000.0,20000.0,0,3,3
0,10200,6.0,5,43.0,4,3.0,35000.0,20000.0,0,3,3
0,20600,6.0,5,35.0,2,3.0,30000.0,15000.0,0,3,2
0,11100,5.0,5,2.0,1,4.0,35000.0,20000.0,0,3,3
0,10000,4.0,4,7.0,1,1.0,35000.0,18000.0,0,3,2
16,11400,5.0,5,47.0,1,2.0,35000.0,25000.0,0,3,3
16,40100,6.0,4,21.0,4,6.0,30000.0,20000.0,0,3,3
0,10800,3.0,5,23.0,1,2.0,30000.0,15000.0,0,3,2
16,11400,6.0,5,23.0,3,5.0,30000.0,20000.0,0,3,3
0,11400,6.0,5,35.0,6,4.0,35000.0,25000.0,0,3,3
0,10000,8.0,5,14.0,2,7.0,30000.0,20000.0,0,3,3
0,10000,0.0,7,4.0,2,2.0,30000.0,15000.0,0,3,2
0,10000,4.0,5,8.0,4,7.0,30000.0,20000.0,0,3,3
0,10100,6.0,5,38.0,1,3.0,30000.0,23000.0,0,3,3
0,11400,8.0,5,35.0,2,3.0,35000.0,25000.0,0,3,3
0,10500,5.0,4,1.0,3,3.0,35000.0,20000.0,0,3,3
0,10000,3.0,4,60.0,4,3.0,36000.0,18000.0,0,3,2
0,10100,6.0,5,8.0,2,6.0,35000.0,25000.0,0,3,3
0,10800,0.0,5,35.0,1,1.0,30000.0,15000.0,0,3,2
0,10500,5.0,4,5.0,2,5.0,30000.0,20000.0,0,3,3
0,10800,5.0,5,35.0,4,4.0,30000.0,15000.0,0,3,2
0,10000,5.0,5,6.0,2,7.0,30000.0,25000.0,0,3,3
0,10000,6.0,5,14.0,2,4.0,36000.0,18000.0,0,3,2
0,10000,8.0,5,35.0,2,7.0,30000.0,18000.0,0,3,2
0,10000,5.0,6,8.0,1,3.0,35000.0,18000.0,0,3,2
0,10100,5.0,5,1.0,5,7.0,35000.0,20000.0,0,3,3
0,10000,6.0,0,32.0,6,7.0,35000.0,18000.0,0,3,2
0,10000,6.0,5,1.0,5,7.0,35000.0,20000.0,0,3,3
0,10200,7.0,4,47.0,1,3.0,30000.0,15000.0,0,3,2
0,10100,5.0,6,1.0,5,7.0,35000.0,20000.0,0,3,3
0,10000,6.0,0,32.0,6,7.0,30000.0,20000.0,0,3,3
0,10000,5.0,6,1.0,5,7.0,35000.0,20000.0,0,3,3
0,10000,6.0,0,32.0,6,7.0,35000.0,18000.0,0,3,2
0,10800,6.0,5,52.0,6,6.0,35000.0,20000.0,0,3,3
0,11300,6.0,5,47.0,4,3.0,30000.0,15000.0,0,3,2
0,10000,6.0,0,32.0,6,7.0,35000.0,18000.0,0,3,2
0,10800,6.0,5,52.0,6,6.0,35000.0,25000.0,0,3,3
0,10000,3.0,4,1.0,3,3.0,30000.0,20000.0,0,3,3
0,10000,5.0,0,32.0,6,7.0,40000.0,20000.0,0,3,3
0,10100,3.0,4,3.0,5,7.0,30000.0,15000.0,0,3,2
0,10800,6.0,4,52.0,6,6.0,30000.0,15000.0,0,3,2
0,160300,6.0,5,19.0,6,7.0,40000.0,20000.0,0,3,3
0,10100,4.0,5,3.0,5,7.0,40000.0,20000.0,0,3,3
0,10100,4.0,5,3.0,5,7.0,40000.0,20000.0,0,3,3
0,10800,6.0,5,1.0,6,7.0,35000.0,25000.0,0,3,3
0,10000,5.0,5,32.0,1,7.0,30000.0,15000.0,0,3,2
0,10800,6.0,5,1.0,6,7.0,30000.0,20000.0,0,3,3
0,10000,5.0,5,32.0,1,7.0,35000.0,25000.0,0,3,3
0,10600,0.0,4,43.0,1,7.0,30000.0,20000.0,0,3,3
0,10600,3.0,4,43.0,5,4.0,40000.0,20000.0,0,3,3
0,10800,3.0,7,61.0,1,3.0,40000.0,25000.0,0,3,3
0,10500,4.0,3,3.0,1,2.0,40000.0,20000.0,0,3,3
0,10100,3.0,4,3.0,5,7.0,40000.0,20000.0,0,3,3
0,10500,7.0,5,2.0,1,3.0,40000.0,20000.0,0,3,3
0,90200,5.0,5,7.0,1,2.0,40000.0,20000.0,0,3,3
0,10100,4.0,5,3.0,5,7.0,40000.0,20000.0,0,3,3
0,10100,4.0,5,3.0,5,7.0,40000.0,20000.0,0,3,3
0,10100,4.0,5,3.0,5,7.0,40000.0,20000.0,0,3,3
0,10000,6.0,0,32.0,6,7.0,40000.0,20000.0,0,3,3
0,10000,5.0,5,32.0,1,7.0,40000.0,20000.0,0,3,3
0,10600,3.0,4,43.0,5,4.0,40000.0,20000.0,0,3,3
0,10000,7.0,5,32.0,1,7.0,40000.0,30000.0,0,3,3
0,10000,5.0,0,32.0,6,7.0,40000.0,25000.0,0,3,3
0,10000,7.0,4,47.0,6,5.0,40000.0,30000.0,0,3,3
0,71902,6.0,5,2.0,1,4.0,40000.0,20000.0,0,3,3
0,10500,6.0,5,42.0,2,2.0,40000.0,25000.0,0,3,3
0,10000,5.0,0,32.0,6,7.0,45000.0,25000.0,0,3,3
0,20000,5.0,5,2.0,2,3.0,40000.0,30000.0,0,3,3
0,10000,4.0,6,35.0,1,2.0,40000.0,20000.0,0,3,3
0,10000,5.0,0,32.0,6,7.0,45000.0,25000.0,0,3,3
0,10800,5.0,4,45.0,1,2.0,40000.0,20000.0,0,3,3
0,10000,5.0,0,32.0,6,7.0,40000.0,30000.0,0,3,3
0,10500,4.0,5,18.0,1,2.0,40000.0,20000.0,0,3,3
0,10000,5.0,0,32.0,6,7.0,40000.0,30000.0,0,3,3
0,10100,6.0,5,3.0,1,1.0,40000.0,30000.0,0,3,3
0,50100,6.0,5,41.0,1,4.0,40000.0,20000.0,0,3,3
0,10000,6.0,5,38.0,3,3.0,40000.0,20000.0,0,3,3
0,10000,6.0,5,2.0,1,5.0,40000.0,20000.0,0,3,3
0,40300,4.0,5,2.0,1,3.0,40000.0,20000.0,0,3,3
0,10000,6.0,5,9.0,1,4.0,45000.0,40000.0,0,3,3
0,11400,5.0,5,47.0,4,3.0,40000.0,30000.0,0,3,3
0,10600,3.0,5,2.0,1,2.0,40000.0,20000.0,0,3,3
0,10000,6.0,5,5.0,3,5.0,45000.0,30000.0,0,3,3
0,10500,3.0,3,3.0,1,2.0,40000.0,20000.0,0,3,3
0,10600,3.0,5,2.0,1,2.0,40000.0,20000.0,0,3,3
0,10000,6.0,5,1.0,6,5.0,40000.0,25000.0,0,3,3
0,10800,5.0,5,2.0,1,1.0,40000.0,25000.0,0,3,3
0,10100,4.0,5,3.0,5,7.0,40000.0,20000.0,0,3,3
0,10800,5.0,5,1.0,1,2.0,40000.0,20000.0,0,3,3
0,10100,4.0,5,3.0,5,7.0,40000.0,20000.0,0,3,3
0,20300,4.0,6,1.0,1,2.0,45000.0,25000.0,0,3,3
0,10500,6.0,4,61.0,1,7.0,40000.0,20000.0,0,3,3
0,10100,4.0,5,3.0,5,7.0,40000.0,20000.0,0,3,3
0,10600,6.0,5,8.0,4,2.0,40000.0,25000.0,0,3,3
0,10100,4.0,5,3.0,5,7.0,40000.0,20000.0,0,3,3
0,10000,6.0,4,47.0,6,4.0,40000.0,20000.0,0,3,3
0,10000,6.0,4,2.0,5,4.0,40000.0,20000.0,0,3,3
0,10500,6.0,5,42.0,5,4.0,40000.0,30000.0,0,3,3
0,10100,4.0,5,3.0,5,7.0,40000.0,20000.0,0,3,3
0,10000,7.0,4,6.0,2,7.0,40000.0,30000.0,0,3,3
0,10000,0.0,4,47.0,1,1.0,40000.0,29000.0,0,3,3
0,10500,6.0,5,32.0,1,1.0,45000.0,30000.0,0,3,3
0,11300,6.0,5,35.0,1,4.0,50000.0,30000.0,0,3,3
0,10800,3.0,6,1.0,1,3.0,60000.0,30000.0,0,3,3
0,10200,6.0,5,1.0,1,3.0,40000.0,20000.0,0,3,3
0,10000,6.0,5,24.0,1,3.0,40000.0,20000.0,0,3,3
0,30706,7.0,6,61.0,4,7.0,40000.0,30000.0,0,3,3
0,10100,6.0,5,3.0,1,1.0,40000.0,30000.0,0,3,3
0,10500,6.0,5,1.0,1,3.0,40000.0,25000.0,0,3,3
0,10500,6.0,6,2.0,1,4.0,50000.0,40000.0,0,3,3
0,11400,8.0,5,1.0,3,3.0,40000.0,30000.0,0,3,3
0,80600,5.0,5,61.0,6,6.0,40000.0,20000.0,0,3,3
0,10800,5.0,5,47.0,1,2.0,40000.0,20000.0,0,3,3
0,10000,6.0,5,34.0,1,1.0,40000.0,30000.0,0,3,3
0,10500,8.0,5,1.0,2,7.0,46000.0,28000.0,0,3,3
0,10500,5.0,5,38.0,2,5.0,45000.0,23000.0,0,3,3
0,21000,6.0,5,61.0,1,5.0,50000.0,25000.0,0,3,3
0,10500,6.0,5,1.0,2,7.0,45000.0,28000.0,0,3,3
0,10000,6.0,4,3.0,1,3.0,60000.0,30000.0,0,3,3
0,10800,6.0,5,1.0,2,7.0,45000.0,25000.0,0,3,3
0,190205,8.0,5,61.0,1,5.0,80000.0,40000.0,0,3,3
0,10000,4.0,5,39.0,4,2.0,40000.0,20000.0,0,3,3
0,11100,7.0,5,13.0,1,6.0,45000.0,35000.0,0,3,3
0,10000,5.0,5,21.0,1,6.0,40000.0,25000.0,0,3,3
0,10800,6.0,5,1.0,2,7.0,45000.0,25000.0,0,3,3
0,20000,7.0,5,31.0,3,3.0,50000.0,30000.0,0,3,3
0,10800,6.0,5,20.0,1,4.0,40000.0,20000.0,0,3,3
0,11100,5.0,6,13.0,1,6.0,50000.0,30000.0,0,3,3
0,11400,6.0,5,1.0,3,3.0,45000.0,30000.0,0,3,3
0,10800,7.0,5,35.0,1,3.0,40000.0,20000.0,0,3,3
0,40300,4.0,5,7.0,2,7.0,40000.0,20000.0,0,3,3
0,10100,4.0,5,3.0,5,7.0,40000.0,20000.0,0,3,3
0,11300,5.0,5,35.0,1,4.0,40000.0,20000.0,0,3,3
0,10100,3.0,4,3.0,5,7.0,40000.0,20000.0,0,3,3
0,230312,0.0,5,1.0,1,2.0,40000.0,20000.0,0,3,3
0,10600,3.0,4,43.0,5,4.0,40000.0,20000.0,0,3,3
0,10000,4.0,6,2.0,1,3.0,50000.0,25000.0,0,3,3
0,10100,3.0,4,3.0,5,7.0,40000.0,20000.0,0,3,3
0,10000,8.0,6,7.0,1,4.0,50000.0,40000.0,0,3,3
0,70211,3.0,6,24.0,1,1.0,40000.0,20000.0,0,3,3
0,10000,7.0,5,19.0,1,2.0,50000.0,25000.0,0,3,3
0,10000,5.0,4,38.0,1,2.0,40000.0,20000.0,0,3,3
0,10100,4.0,5,3.0,5,7.0,40000.0,20000.0,0,3,3
0,20300,4.0,6,1.0,1,2.0,50000.0,30000.0,0,3,3
0,10600,6.0,5,61.0,1,1.0,45000.0,30000.0,0,3,3
0,10000,5.0,4,47.0,6,4.0,40000.0,20000.0,0,3,3
0,10100,4.0,5,3.0,5,7.0,40000.0,20000.0,0,3,3
0,90209,0.0,6,8.0,6,4.0,40000.0,20000.0,0,3,3
0,10100,3.0,4,3.0,5,7.0,50000.0,30000.0,0,3,3
0,10500,6.0,5,8.0,2,5.0,50000.0,30000.0,0,3,3
0,10800,3.0,6,1.0,6,7.0,40000.0,20000.0,0,3,3
0,10000,0.0,5,32.0,1,7.0,40000.0,20000.0,0,3,3
0,10000,7.0,5,32.0,2,4.0,55000.0,28000.0,0,3,3
0,10800,6.0,5,52.0,6,6.0,65000.0,45000.0,0,3,3
0,10500,5.0,5,1.0,6,3.0,40000.0,25000.0,0,3,3
0,90209,7.0,6,8.0,6,4.0,40000.0,20000.0,0,3,3
0,10000,0.0,5,32.0,1,7.0,50000.0,30000.0,0,3,3
0,10800,8.0,5,52.0,6,6.0,60000.0,40000.0,0,3,3
0,140200,0.0,5,42.0,5,2.0,70000.0,50000.0,0,3,3
0,10100,8.0,5,61.0,6,7.0,50000.0,40000.0,0,3,3
0,10200,3.0,4,7.0,1,4.0,60000.0,30000.0,0,3,3
0,10800,8.0,5,7.0,1,5.0,50000.0,30000.0,0,3,3
0,10000,7.0,5,8.0,1,7.0,50000.0,30000.0,0,3,3
0,10100,3.0,4,43.0,5,4.0,100000.0,50000.0,0,3,3
0,11200,8.0,5,8.0,3,4.0,50000.0,35000.0,0,3,3
0,10100,8.0,5,61.0,4,3.0,60000.0,40000.0,0,3,3
0,11500,8.0,6,8.0,1,3.0,70000.0,50000.0,0,3,3
0,10500,6.0,5,8.0,5,5.0,70000.0,45000.0,0,3,3
0,80902,6.0,4,4.0,6,5.0,50000.0,30000.0,0,3,3
0,10200,6.0,5,2.0,1,3.0,80000.0,40000.0,0,3,3
0,10500,8.0,5,8.0,5,5.0,120000.0,60000.0,0,3,3
0,10100,8.0,5,8.0,2,6.0,70000.0,60000.0,0,3,3
0,11300,6.0,5,35.0,1,4.0,60000.0,40000.0,0,3,3
0,10500,5.0,5,8.0,5,5.0,60000.0,30000.0,0,3,3
0,10100,6.0,5,8.0,2,6.0,55000.0,50000.0,0,3,3
0,10000,8.0,5,8.0,4,5.0,80000.0,40000.0,0,3,3
0,10500,8.0,6,2.0,3,3.0,80000.0,50000.0,0,3,3
0,10000,3.0,6,24.0,9,3.0,50000.0,30000.0,0,3,3
